time,device,value
2012-11-23 09:48:08.000,Bedroom Door PIR,True
2012-11-23 09:48:12.000,Bedroom Door PIR,False
2012-11-23 09:49:00.000,Bedroom Door PIR,True
2012-11-23 09:49:02.000,Bedroom Door PIR,False
2012-11-23 09:49:25.000,Kitchen Door PIR,True
2012-11-23 09:49:26.000,Kitchen Door PIR,False
2012-11-23 09:53:56.000,Kitchen Fridge Magnetic,True
2012-11-23 09:53:58.000,Kitchen Fridge Magnetic,False
2012-11-23 09:59:22.000,Kitchen Door PIR,True
2012-11-23 09:59:25.000,Kitchen Door PIR,False
2012-11-23 10:00:34.000,Living Door PIR,True
2012-11-23 10:00:38.000,Living Door PIR,False
2012-11-23 10:17:08.000,Living Door PIR,True
2012-11-23 10:17:12.000,Living Door PIR,False
2012-11-23 10:17:19.000,Kitchen Door PIR,True
2012-11-23 10:17:21.000,Kitchen Door PIR,False
2012-11-23 10:17:47.000,Kitchen Door PIR,True
2012-11-23 10:17:49.000,Kitchen Door PIR,False
2012-11-23 10:18:00.000,Living Door PIR,True
2012-11-23 10:18:03.000,Living Door PIR,False
2012-11-23 10:28:54.000,Living Door PIR,True
2012-11-23 10:28:57.000,Living Door PIR,False
2012-11-23 10:32:29.000,Bathroom Basin PIR,True
2012-11-23 10:38:07.000,Bathroom Basin PIR,False
2012-11-23 10:43:31.000,Bathroom Basin PIR,True
2012-11-23 10:47:51.000,Bathroom Basin PIR,False
2012-11-23 10:48:03.000,Bedroom Door PIR,True
2012-11-23 10:48:06.000,Bedroom Door PIR,False
2012-11-23 10:48:09.000,Bedroom Door PIR,True
2012-11-23 10:48:13.000,Bedroom Door PIR,False
2012-11-23 10:48:44.000,Bathroom Basin PIR,True
2012-11-23 10:48:46.000,Bathroom Basin PIR,False
2012-11-23 10:51:59.000,Bathroom Basin PIR,True
2012-11-23 10:52:01.000,Bathroom Basin PIR,False
2012-11-23 10:52:32.000,Bedroom Door PIR,True
2012-11-23 10:52:35.000,Bedroom Door PIR,False
2012-11-23 10:53:40.000,Bedroom Door PIR,True
2012-11-23 10:53:42.000,Bedroom Door PIR,False
2012-11-23 10:56:29.000,Entrance Maindoor Magnetic,True
2012-11-23 10:56:34.000,Entrance Maindoor Magnetic,False
2012-11-23 12:35:47.000,Entrance Maindoor Magnetic,True
2012-11-23 12:35:52.000,Entrance Maindoor Magnetic,False
2012-11-23 12:36:08.000,Kitchen Door PIR,True
2012-11-23 12:36:10.000,Kitchen Door PIR,False
2012-11-23 12:36:13.000,Kitchen Door PIR,True
2012-11-23 12:36:15.000,Kitchen Door PIR,False
2012-11-23 12:37:36.000,Bedroom Door PIR,True
2012-11-23 12:37:39.000,Bedroom Door PIR,False
2012-11-23 12:45:26.000,Bedroom Door PIR,True
2012-11-23 12:45:29.000,Bedroom Door PIR,False
2012-11-23 12:48:34.000,Living Door PIR,True
2012-11-23 12:48:37.000,Living Door PIR,False
2012-11-23 12:53:06.000,Living Door PIR,True
2012-11-23 12:53:09.000,Living Door PIR,False
2012-11-23 12:53:24.000,Kitchen Door PIR,True
2012-11-23 12:53:26.000,Kitchen Door PIR,False
2012-11-23 12:56:33.000,Kitchen Fridge Magnetic,True
2012-11-23 12:56:37.000,Kitchen Fridge Magnetic,False
2012-11-23 12:56:48.000,Kitchen Door PIR,True
2012-11-23 12:56:50.000,Kitchen Door PIR,False
2012-11-23 12:57:00.000,Living Door PIR,True
2012-11-23 12:57:05.000,Living Door PIR,False
2012-11-23 12:57:20.000,Living Door PIR,True
2012-11-23 12:57:25.000,Living Door PIR,False
2012-11-23 12:57:30.000,Bedroom Door PIR,True
2012-11-23 12:57:33.000,Bedroom Door PIR,False
2012-11-23 13:03:41.000,Bedroom Door PIR,True
2012-11-23 13:03:49.000,Bedroom Door PIR,False
2012-11-23 13:03:55.000,Bathroom Basin PIR,True
2012-11-23 13:03:58.000,Bathroom Basin PIR,False
2012-11-23 13:04:13.000,Bedroom Door PIR,True
2012-11-23 13:04:16.000,Bedroom Door PIR,False
2012-11-23 13:05:06.000,Bedroom Door PIR,True
2012-11-23 13:05:08.000,Bedroom Door PIR,False
2012-11-23 13:05:16.000,Living Door PIR,True
2012-11-23 13:05:20.000,Living Door PIR,False
2012-11-23 13:06:15.000,Living Seat Pressure,True
2012-11-23 13:57:17.000,Living Seat Pressure,False
2012-11-23 14:23:08.000,Living Door PIR,True
2012-11-23 14:23:11.000,Living Door PIR,False
2012-11-23 14:23:46.000,Kitchen Door PIR,True
2012-11-23 14:23:49.000,Kitchen Door PIR,False
2012-11-23 14:34:36.000,Kitchen Door PIR,True
2012-11-23 14:34:39.000,Kitchen Door PIR,False
2012-11-23 14:34:48.000,Living Door PIR,True
2012-11-23 14:34:51.000,Living Door PIR,False
2012-11-23 14:38:45.000,Living Door PIR,True
2012-11-23 14:38:47.000,Living Door PIR,False
2012-11-23 14:40:32.000,Bathroom Toilet Flush,True
2012-11-23 14:40:46.000,Living Door PIR,True
2012-11-23 14:40:51.000,Living Door PIR,False
2012-11-23 14:41:24.000,Bathroom Toilet Flush,False
2012-11-23 14:41:38.000,Living Door PIR,True
2012-11-23 14:41:42.000,Living Door PIR,False
2012-11-23 14:41:52.000,Kitchen Door PIR,True
2012-11-23 14:41:55.000,Kitchen Door PIR,False
2012-11-23 14:44:45.000,Kitchen Door PIR,True
2012-11-23 14:44:47.000,Kitchen Door PIR,False
2012-11-23 14:44:57.000,Living Door PIR,True
2012-11-23 14:44:59.000,Living Door PIR,False
2012-11-23 14:47:03.000,Living Door PIR,True
2012-11-23 14:47:11.000,Living Door PIR,False
2012-11-23 14:47:16.000,Kitchen Door PIR,True
2012-11-23 14:47:19.000,Kitchen Door PIR,False
2012-11-23 14:51:53.000,Kitchen Door PIR,True
2012-11-23 14:51:55.000,Kitchen Door PIR,False
2012-11-23 14:52:02.000,Living Door PIR,True
2012-11-23 14:52:05.000,Living Door PIR,False
2012-11-23 14:53:00.000,Living Seat Pressure,True
2012-11-23 16:48:12.000,Living Seat Pressure,False
2012-11-23 16:49:20.000,Living Door PIR,True
2012-11-23 16:49:25.000,Living Door PIR,False
2012-11-23 16:49:35.000,Kitchen Door PIR,True
2012-11-23 16:49:38.000,Kitchen Door PIR,False
2012-11-23 16:50:02.000,Kitchen Door PIR,True
2012-11-23 16:50:05.000,Kitchen Door PIR,False
2012-11-23 16:55:15.000,Bathroom Toilet Flush,True
2012-11-23 16:56:04.000,Living Door PIR,True
2012-11-23 16:56:09.000,Living Door PIR,False
2012-11-23 16:56:23.000,Bathroom Toilet Flush,False
2012-11-23 16:57:24.000,Living Door PIR,True
2012-11-23 16:57:27.000,Living Door PIR,False
2012-11-23 16:57:39.000,Kitchen Door PIR,True
2012-11-23 16:57:43.000,Kitchen Door PIR,False
2012-11-23 17:11:21.000,Kitchen Door PIR,True
2012-11-23 17:11:23.000,Kitchen Door PIR,False
2012-11-23 17:11:39.000,Living Door PIR,True
2012-11-23 17:11:45.000,Living Door PIR,False
2012-11-23 17:12:10.000,Living Seat Pressure,True
2012-11-23 17:56:33.000,Living Seat Pressure,False
2012-11-23 17:57:09.000,Living Door PIR,True
2012-11-23 17:57:13.000,Living Door PIR,False
2012-11-23 17:58:00.000,Kitchen Door PIR,True
2012-11-23 17:58:02.000,Kitchen Door PIR,False
2012-11-23 17:58:16.000,Kitchen Fridge Magnetic,True
2012-11-23 17:58:30.000,Kitchen Fridge Magnetic,False
2012-11-23 18:00:36.000,Kitchen Door PIR,True
2012-11-23 18:00:40.000,Kitchen Door PIR,False
2012-11-23 18:01:00.000,Living Door PIR,True
2012-11-23 18:01:03.000,Living Door PIR,False
2012-11-23 18:06:00.000,Living Door PIR,True
2012-11-23 18:06:02.000,Living Door PIR,False
2012-11-23 18:06:25.000,Kitchen Door PIR,True
2012-11-23 18:06:28.000,Kitchen Door PIR,False
2012-11-23 18:06:36.000,Kitchen Door PIR,True
2012-11-23 18:06:38.000,Kitchen Door PIR,False
2012-11-23 18:07:10.000,Living Door PIR,True
2012-11-23 18:07:14.000,Living Door PIR,False
2012-11-23 18:07:19.000,Living Seat Pressure,True
2012-11-23 19:49:11.000,Living Seat Pressure,False
2012-11-23 19:50:01.000,Living Door PIR,True
2012-11-23 19:50:24.000,Living Door PIR,False
2012-11-23 19:53:25.000,Entrance Maindoor Magnetic,True
2012-11-23 19:53:29.000,Entrance Maindoor Magnetic,False
2012-11-23 22:03:43.000,Entrance Maindoor Magnetic,True
2012-11-23 22:03:51.000,Entrance Maindoor Magnetic,False
2012-11-23 22:07:51.000,Bathroom Toilet Flush,True
2012-11-23 22:08:51.000,Bathroom Toilet Flush,False
2012-11-23 22:09:16.000,Kitchen Door PIR,True
2012-11-23 22:09:18.000,Kitchen Door PIR,False
2012-11-23 22:12:18.000,Kitchen Door PIR,True
2012-11-23 22:12:23.000,Kitchen Door PIR,False
2012-11-23 22:14:52.000,Bedroom Door PIR,True
2012-11-23 22:14:55.000,Bedroom Door PIR,False
2012-11-23 22:15:33.000,Bedroom Door PIR,True
2012-11-23 22:15:35.000,Bedroom Door PIR,False
2012-11-23 22:15:48.000,Kitchen Door PIR,True
2012-11-23 22:15:51.000,Kitchen Door PIR,False
2012-11-23 22:16:51.000,Kitchen Door PIR,True
2012-11-23 22:16:54.000,Kitchen Door PIR,False
2012-11-23 22:17:38.000,Living Door PIR,True
2012-11-24 00:24:55.000,Living Door PIR,False
2012-11-24 00:25:15.000,Living Seat Pressure,True
2012-11-24 00:26:22.000,Living Seat Pressure,False
2012-11-24 00:27:03.000,Living Door PIR,True
2012-11-24 00:27:05.000,Living Door PIR,False
2012-11-24 00:27:55.000,Bathroom Basin PIR,True
2012-11-24 00:32:40.000,Bathroom Basin PIR,False
2012-11-24 00:33:40.000,Bedroom Door PIR,True
2012-11-24 00:33:43.000,Bedroom Door PIR,False
2012-11-24 00:36:06.000,Bedroom Bed Pressure,True
2012-11-24 10:00:19.000,Bedroom Bed Pressure,False
2012-11-24 10:02:17.000,Bedroom Door PIR,True
2012-11-24 10:02:19.000,Bedroom Door PIR,False
2012-11-24 10:02:39.000,Living Door PIR,True
2012-11-24 10:02:43.000,Living Door PIR,False
2012-11-24 10:04:19.000,Living Door PIR,True
2012-11-24 10:04:21.000,Living Door PIR,False
2012-11-24 10:04:42.000,Kitchen Door PIR,True
2012-11-24 10:04:45.000,Kitchen Door PIR,False
2012-11-24 10:05:37.000,Kitchen Fridge Magnetic,True
2012-11-24 10:05:56.000,Kitchen Fridge Magnetic,False
2012-11-24 10:10:02.000,Kitchen Fridge Magnetic,True
2012-11-24 10:10:14.000,Kitchen Fridge Magnetic,False
2012-11-24 10:11:54.000,Kitchen Door PIR,True
2012-11-24 10:12:01.000,Kitchen Door PIR,False
2012-11-24 10:13:00.000,Living Door PIR,True
2012-11-24 10:13:03.000,Living Door PIR,False
2012-11-24 10:13:20.000,Living Door PIR,True
2012-11-24 10:13:23.000,Living Door PIR,False
2012-11-24 10:17:59.000,Bathroom Toilet Flush,True
2012-11-24 10:19:05.000,Living Door PIR,True
2012-11-24 10:19:09.000,Living Door PIR,False
2012-11-24 10:19:20.000,Bathroom Toilet Flush,False
2012-11-24 10:20:11.000,Living Seat Pressure,True
2012-11-24 11:12:30.000,Living Seat Pressure,False
2012-11-24 11:13:00.000,Living Door PIR,True
2012-11-24 11:13:02.000,Living Door PIR,False
2012-11-24 11:16:16.000,Kitchen Door PIR,True
2012-11-24 11:16:26.000,Kitchen Door PIR,False
2012-11-24 11:18:25.000,Kitchen Fridge Magnetic,True
2012-11-24 11:18:31.000,Kitchen Fridge Magnetic,False
2012-11-24 11:19:18.000,Kitchen Door PIR,True
2012-11-24 11:19:31.000,Kitchen Door PIR,False
2012-11-24 11:19:42.000,Living Door PIR,True
2012-11-24 11:19:46.000,Living Door PIR,False
2012-11-24 11:22:17.000,Living Door PIR,True
2012-11-24 11:22:20.000,Living Door PIR,False
2012-11-24 11:22:24.000,Bedroom Door PIR,True
2012-11-24 11:22:27.000,Bedroom Door PIR,False
2012-11-24 11:29:21.000,Bedroom Door PIR,True
2012-11-24 11:29:23.000,Bedroom Door PIR,False
2012-11-24 11:30:11.000,Bathroom Shower PIR,True
2012-11-24 11:38:32.000,Bathroom Shower PIR,False
2012-11-24 11:39:54.000,Bathroom Basin PIR,True
2012-11-24 11:45:22.000,Bathroom Basin PIR,False
2012-11-24 11:51:48.000,Bathroom Basin PIR,True
2012-11-24 11:52:27.000,Bathroom Basin PIR,False
2012-11-24 11:53:50.000,Bedroom Door PIR,True
2012-11-24 11:53:54.000,Bedroom Door PIR,False
2012-11-24 11:55:28.000,Bedroom Door PIR,True
2012-11-24 11:55:31.000,Bedroom Door PIR,False
2012-11-24 11:59:55.000,Bathroom Basin PIR,True
2012-11-24 12:00:10.000,Bathroom Basin PIR,False
2012-11-24 12:01:15.000,Bathroom Toilet Flush,True
2012-11-24 12:02:19.000,Bathroom Toilet Flush,False
2012-11-24 12:06:45.000,Bedroom Door PIR,True
2012-11-24 12:06:48.000,Bedroom Door PIR,False
2012-11-24 12:08:05.000,Bedroom Door PIR,True
2012-11-24 12:08:07.000,Bedroom Door PIR,False
2012-11-24 12:08:32.000,Living Door PIR,True
2012-11-24 12:08:35.000,Living Door PIR,False
2012-11-24 12:08:49.000,Living Door PIR,True
2012-11-24 12:08:51.000,Living Door PIR,False
2012-11-24 12:09:01.000,Kitchen Door PIR,True
2012-11-24 12:09:05.000,Kitchen Door PIR,False
2012-11-24 12:23:47.000,Kitchen Door PIR,True
2012-11-24 12:23:52.000,Kitchen Door PIR,False
2012-11-24 12:25:30.000,Living Door PIR,True
2012-11-24 12:25:33.000,Living Door PIR,False
2012-11-24 12:30:23.000,Living Door PIR,True
2012-11-24 12:30:31.000,Living Door PIR,False
2012-11-24 12:30:37.000,Kitchen Door PIR,True
2012-11-24 12:30:41.000,Kitchen Door PIR,False
2012-11-24 12:30:52.000,Kitchen Door PIR,True
2012-11-24 12:30:55.000,Kitchen Door PIR,False
2012-11-24 12:31:07.000,Living Door PIR,True
2012-11-24 12:31:11.000,Living Door PIR,False
2012-11-24 12:31:27.000,Living Seat Pressure,True
2012-11-24 13:17:56.000,Living Seat Pressure,False
2012-11-24 13:18:22.000,Living Door PIR,True
2012-11-24 13:18:25.000,Living Door PIR,False
2012-11-24 13:19:06.000,Bedroom Door PIR,True
2012-11-24 13:19:12.000,Bedroom Door PIR,False
2012-11-24 13:19:21.000,Bedroom Door PIR,True
2012-11-24 13:19:24.000,Bedroom Door PIR,False
2012-11-24 13:19:30.000,Living Door PIR,True
2012-11-24 13:19:32.000,Living Door PIR,False
2012-11-24 13:27:18.000,Living Door PIR,True
2012-11-24 13:27:29.000,Living Door PIR,False
2012-11-24 13:27:55.000,Kitchen Door PIR,True
2012-11-24 13:27:58.000,Kitchen Door PIR,False
2012-11-24 13:30:36.000,Kitchen Door PIR,True
2012-11-24 13:30:41.000,Kitchen Door PIR,False
2012-11-24 13:30:51.000,Living Door PIR,True
2012-11-24 13:30:54.000,Living Door PIR,False
2012-11-24 13:37:00.000,Living Door PIR,True
2012-11-24 13:37:02.000,Living Door PIR,False
2012-11-24 13:40:27.000,Kitchen Door PIR,True
2012-11-24 13:40:29.000,Kitchen Door PIR,False
2012-11-24 13:49:27.000,Kitchen Door PIR,True
2012-11-24 13:49:40.000,Kitchen Door PIR,False
2012-11-24 13:50:01.000,Living Door PIR,True
2012-11-24 13:50:06.000,Living Door PIR,False
2012-11-24 13:52:23.000,Living Door PIR,True
2012-11-24 13:52:27.000,Living Door PIR,False
2012-11-24 13:55:55.000,Living Door PIR,True
2012-11-24 13:55:58.000,Living Door PIR,False
2012-11-24 14:32:06.000,Living Door PIR,True
2012-11-24 14:32:09.000,Living Door PIR,False
2012-11-24 14:32:11.000,Bedroom Door PIR,True
2012-11-24 14:32:14.000,Bedroom Door PIR,False
2012-11-24 14:32:31.000,Bedroom Door PIR,True
2012-11-24 14:32:34.000,Bedroom Door PIR,False
2012-11-24 14:32:38.000,Bathroom Basin PIR,True
2012-11-24 14:32:46.000,Bathroom Basin PIR,False
2012-11-24 14:35:37.000,Living Door PIR,True
2012-11-24 14:35:40.000,Living Door PIR,False
2012-11-24 14:36:10.000,Living Door PIR,True
2012-11-24 14:36:18.000,Living Door PIR,False
2012-11-24 14:36:30.000,Entrance Maindoor Magnetic,True
2012-11-24 14:36:50.000,Entrance Maindoor Magnetic,False
2012-11-24 15:58:59.000,Entrance Maindoor Magnetic,True
2012-11-24 15:59:08.000,Entrance Maindoor Magnetic,False
2012-11-24 15:59:16.000,Living Door PIR,True
2012-11-24 15:59:18.000,Living Door PIR,False
2012-11-24 15:59:30.000,Living Door PIR,True
2012-11-24 15:59:32.000,Living Door PIR,False
2012-11-24 15:59:52.000,Bedroom Door PIR,True
2012-11-24 15:59:56.000,Bedroom Door PIR,False
2012-11-24 16:00:28.000,Bedroom Door PIR,True
2012-11-24 16:00:33.000,Bedroom Door PIR,False
2012-11-24 16:00:40.000,Bathroom Toilet Flush,True
2012-11-24 16:00:44.000,Bathroom Basin PIR,True
2012-11-24 16:00:46.000,Bathroom Basin PIR,False
2012-11-24 16:01:08.000,Living Door PIR,True
2012-11-24 16:01:11.000,Living Door PIR,False
2012-11-24 16:01:25.000,Living Door PIR,True
2012-11-24 16:01:27.000,Living Door PIR,False
2012-11-24 16:01:31.000,Bathroom Toilet Flush,False
2012-11-24 16:02:20.000,Bathroom Toilet Flush,True
2012-11-24 16:02:50.000,Bathroom Basin PIR,True
2012-11-24 16:03:09.000,Bathroom Basin PIR,False
2012-11-24 16:03:23.000,Bathroom Toilet Flush,False
2012-11-24 16:03:25.000,Living Door PIR,True
2012-11-24 16:03:28.000,Living Door PIR,False
2012-11-24 16:04:20.000,Living Seat Pressure,True
2012-11-24 19:56:16.000,Living Seat Pressure,False
2012-11-24 19:58:22.000,Living Door PIR,True
2012-11-24 19:58:25.000,Living Door PIR,False
2012-11-24 19:58:38.000,Kitchen Door PIR,True
2012-11-24 19:58:41.000,Kitchen Door PIR,False
2012-11-24 19:58:42.000,Kitchen Fridge Magnetic,True
2012-11-24 19:58:46.000,Kitchen Fridge Magnetic,False
2012-11-24 19:59:10.000,Kitchen Door PIR,True
2012-11-24 19:59:12.000,Kitchen Door PIR,False
2012-11-24 19:59:39.000,Living Door PIR,True
2012-11-24 19:59:42.000,Living Door PIR,False
2012-11-24 20:00:39.000,Living Door PIR,True
2012-11-24 20:00:42.000,Living Door PIR,False
2012-11-24 20:00:51.000,Kitchen Door PIR,True
2012-11-24 20:00:53.000,Kitchen Door PIR,False
2012-11-24 20:01:13.000,Kitchen Door PIR,True
2012-11-24 20:01:15.000,Kitchen Door PIR,False
2012-11-24 20:01:26.000,Living Door PIR,True
2012-11-24 20:01:29.000,Living Door PIR,False
2012-11-24 20:06:56.000,Living Door PIR,True
2012-11-24 20:06:58.000,Living Door PIR,False
2012-11-24 20:07:07.000,Kitchen Door PIR,True
2012-11-24 20:07:09.000,Kitchen Door PIR,False
2012-11-24 20:07:57.000,Kitchen Door PIR,True
2012-11-24 20:07:59.000,Kitchen Door PIR,False
2012-11-24 20:08:09.000,Living Door PIR,True
2012-11-24 20:08:14.000,Living Door PIR,False
2012-11-24 20:31:08.000,Living Door PIR,True
2012-11-24 20:31:11.000,Living Door PIR,False
2012-11-24 20:31:20.000,Kitchen Door PIR,True
2012-11-24 20:31:24.000,Kitchen Door PIR,False
2012-11-24 20:31:31.000,Kitchen Door PIR,True
2012-11-24 20:31:32.000,Kitchen Door PIR,False
2012-11-24 20:31:43.000,Living Door PIR,True
2012-11-24 20:31:46.000,Living Door PIR,False
2012-11-24 21:40:13.000,Living Door PIR,True
2012-11-24 21:40:21.000,Living Door PIR,False
2012-11-24 21:40:35.000,Bedroom Door PIR,True
2012-11-24 21:40:39.000,Bedroom Door PIR,False
2012-11-24 21:41:48.000,Bedroom Door PIR,True
2012-11-24 21:41:51.000,Bedroom Door PIR,False
2012-11-24 21:42:05.000,Living Door PIR,True
2012-11-24 21:42:10.000,Living Door PIR,False
2012-11-24 21:54:18.000,Living Door PIR,True
2012-11-24 21:54:20.000,Living Door PIR,False
2012-11-24 21:58:03.000,Bedroom Door PIR,True
2012-11-24 21:58:07.000,Bedroom Door PIR,False
2012-11-24 21:59:00.000,Bedroom Door PIR,True
2012-11-24 21:59:04.000,Bedroom Door PIR,False
2012-11-24 22:00:05.000,Living Door PIR,True
2012-11-24 22:00:08.000,Living Door PIR,False
2012-11-24 22:01:13.000,Living Door PIR,True
2012-11-24 22:01:16.000,Living Door PIR,False
2012-11-24 22:01:47.000,Bathroom Toilet Flush,True
2012-11-24 22:01:55.000,Bedroom Door PIR,True
2012-11-24 22:01:58.000,Bedroom Door PIR,False
2012-11-24 22:02:10.000,Bedroom Door PIR,True
2012-11-24 22:02:14.000,Bedroom Door PIR,False
2012-11-24 22:02:27.000,Living Door PIR,True
2012-11-24 22:02:32.000,Living Door PIR,False
2012-11-24 22:02:42.000,Bathroom Toilet Flush,False
2012-11-24 22:17:01.000,Living Door PIR,True
2012-11-24 22:17:06.000,Living Door PIR,False
2012-11-24 22:17:25.000,Kitchen Door PIR,True
2012-11-24 22:17:29.000,Kitchen Door PIR,False
2012-11-24 22:17:51.000,Kitchen Fridge Magnetic,True
2012-11-24 22:17:53.000,Kitchen Fridge Magnetic,False
2012-11-24 22:18:50.000,Kitchen Fridge Magnetic,True
2012-11-24 22:18:52.000,Kitchen Fridge Magnetic,False
2012-11-24 22:19:00.000,Kitchen Door PIR,True
2012-11-24 22:19:02.000,Kitchen Door PIR,False
2012-11-24 22:19:14.000,Living Door PIR,True
2012-11-24 22:19:18.000,Living Door PIR,False
2012-11-24 23:21:02.000,Living Door PIR,True
2012-11-24 23:21:05.000,Living Door PIR,False
2012-11-24 23:21:12.000,Kitchen Door PIR,True
2012-11-24 23:21:16.000,Kitchen Door PIR,False
2012-11-24 23:21:36.000,Kitchen Fridge Magnetic,True
2012-11-24 23:21:53.000,Kitchen Fridge Magnetic,False
2012-11-24 23:23:06.000,Kitchen Door PIR,True
2012-11-24 23:23:13.000,Kitchen Door PIR,False
2012-11-24 23:23:43.000,Living Door PIR,True
2012-11-24 23:23:46.000,Living Door PIR,False
2012-11-24 23:24:16.000,Living Seat Pressure,True
2012-11-25 00:43:00.000,Living Seat Pressure,False
2012-11-25 00:44:10.000,Living Door PIR,True
2012-11-25 00:44:15.000,Living Door PIR,False
2012-11-25 00:44:35.000,Bathroom Basin PIR,True
2012-11-25 00:47:42.000,Bathroom Basin PIR,False
2012-11-25 00:48:17.000,Living Door PIR,True
2012-11-25 00:48:20.000,Living Door PIR,False
2012-11-25 00:49:12.000,Living Seat Pressure,True
2012-11-25 01:47:14.000,Living Seat Pressure,False
2012-11-25 01:48:04.000,Living Door PIR,True
2012-11-25 01:48:15.000,Living Door PIR,False
2012-11-25 01:50:18.000,Bedroom Door PIR,True
2012-11-25 01:50:22.000,Bedroom Door PIR,False
2012-11-25 01:51:14.000,Bedroom Bed Pressure,True
2012-11-25 09:23:07.000,Bedroom Bed Pressure,False
2012-11-25 09:24:15.000,Bedroom Door PIR,True
2012-11-25 09:24:18.000,Bedroom Door PIR,False
2012-11-25 09:29:08.000,Bathroom Toilet Flush,True
2012-11-25 09:29:19.000,Bathroom Basin PIR,True
2012-11-25 09:30:10.000,Bathroom Toilet Flush,False
2012-11-25 09:30:29.000,Bathroom Basin PIR,False
2012-11-25 09:31:21.000,Living Door PIR,True
2012-11-25 09:31:24.000,Living Door PIR,False
2012-11-25 09:33:17.000,Living Door PIR,True
2012-11-25 09:33:19.000,Living Door PIR,False
2012-11-25 09:33:51.000,Kitchen Door PIR,True
2012-11-25 09:33:53.000,Kitchen Door PIR,False
2012-11-25 09:38:45.000,Kitchen Door PIR,True
2012-11-25 09:38:52.000,Kitchen Door PIR,False
2012-11-25 09:43:30.000,Bathroom Toilet Flush,True
2012-11-25 09:44:05.000,Bathroom Basin PIR,True
2012-11-25 09:44:53.000,Bathroom Toilet Flush,False
2012-11-25 09:54:25.000,Bathroom Basin PIR,False
2012-11-25 09:55:56.000,Bathroom Toilet Flush,True
2012-11-25 09:56:29.000,Bathroom Toilet Flush,False
2012-11-25 09:58:02.000,Bedroom Door PIR,True
2012-11-25 09:58:11.000,Bedroom Door PIR,False
2012-11-25 10:02:57.000,Bedroom Door PIR,True
2012-11-25 10:02:58.000,Bedroom Door PIR,False
2012-11-25 10:03:15.000,Kitchen Door PIR,True
2012-11-25 10:03:19.000,Kitchen Door PIR,False
2012-11-25 10:03:56.000,Kitchen Fridge Magnetic,True
2012-11-25 10:04:03.000,Kitchen Fridge Magnetic,False
2012-11-25 10:04:04.000,Kitchen Fridge Magnetic,True
2012-11-25 10:04:21.000,Kitchen Fridge Magnetic,False
2012-11-25 10:07:45.000,Kitchen Door PIR,True
2012-11-25 10:07:47.000,Kitchen Door PIR,False
2012-11-25 10:09:47.000,Bedroom Door PIR,True
2012-11-25 10:09:51.000,Bedroom Door PIR,False
2012-11-25 10:21:26.000,Bedroom Door PIR,True
2012-11-25 10:21:28.000,Bedroom Door PIR,False
2012-11-25 10:22:02.000,Living Door PIR,True
2012-11-25 10:22:05.000,Living Door PIR,False
2012-11-25 10:23:59.000,Living Seat Pressure,True
2012-11-25 10:41:11.000,Living Seat Pressure,False
2012-11-25 10:41:14.000,Living Door PIR,True
2012-11-25 10:41:17.000,Living Door PIR,False
2012-11-25 10:42:12.000,Bedroom Door PIR,True
2012-11-25 10:42:15.000,Bedroom Door PIR,False
2012-11-25 10:42:35.000,Bedroom Door PIR,True
2012-11-25 10:42:38.000,Bedroom Door PIR,False
2012-11-25 10:44:42.000,Entrance Maindoor Magnetic,True
2012-11-25 10:44:51.000,Entrance Maindoor Magnetic,False
2012-11-25 13:39:21.000,Entrance Maindoor Magnetic,True
2012-11-25 13:39:24.000,Entrance Maindoor Magnetic,False
2012-11-25 13:41:47.000,Bathroom Toilet Flush,True
2012-11-25 13:42:26.000,Bedroom Door PIR,True
2012-11-25 13:42:39.000,Bedroom Door PIR,False
2012-11-25 13:45:27.000,Bathroom Toilet Flush,False
2012-11-25 13:47:31.000,Bedroom Door PIR,True
2012-11-25 13:47:37.000,Bedroom Door PIR,False
2012-11-25 13:47:53.000,Living Door PIR,True
2012-11-25 13:47:57.000,Living Door PIR,False
2012-11-25 13:48:13.000,Living Door PIR,True
2012-11-25 13:48:16.000,Living Door PIR,False
2012-11-25 13:48:27.000,Kitchen Door PIR,True
2012-11-25 13:48:29.000,Kitchen Door PIR,False
2012-11-25 13:49:54.000,Kitchen Door PIR,True
2012-11-25 13:49:56.000,Kitchen Door PIR,False
2012-11-25 13:50:07.000,Living Door PIR,True
2012-11-25 13:50:10.000,Living Door PIR,False
2012-11-25 14:00:59.000,Living Seat Pressure,True
2012-11-25 14:37:52.000,Living Seat Pressure,False
2012-11-25 14:38:24.000,Living Door PIR,True
2012-11-25 14:38:27.000,Living Door PIR,False
2012-11-25 14:38:36.000,Kitchen Door PIR,True
2012-11-25 14:38:40.000,Kitchen Door PIR,False
2012-11-25 14:39:29.000,Kitchen Door PIR,True
2012-11-25 14:39:31.000,Kitchen Door PIR,False
2012-11-25 14:40:06.000,Living Door PIR,True
2012-11-25 14:40:09.000,Living Door PIR,False
2012-11-25 14:40:48.000,Living Door PIR,True
2012-11-25 14:40:52.000,Living Door PIR,False
2012-11-25 14:41:34.000,Kitchen Door PIR,True
2012-11-25 14:41:36.000,Kitchen Door PIR,False
2012-11-25 14:47:08.000,Kitchen Fridge Magnetic,True
2012-11-25 14:47:15.000,Kitchen Fridge Magnetic,False
2012-11-25 14:48:24.000,Kitchen Fridge Magnetic,True
2012-11-25 14:49:57.000,Kitchen Fridge Magnetic,False
