Start time: Time sensor started firing
End time: Time sensor stopped firing
ID: sensor id (see list below)
val: value of sensor (always 1)

Sensor IDs are: 
    [ 1]    'Microwave'         
    [ 5]    'Hall-Toilet door'  
    [ 6]    'Hall-Bathroom door'
    [ 7]    'Cups cupboard'     
    [ 8]    'Fridge'            
    [ 9]    'Plates cupboard'   
    [12]    'Frontdoor'         
    [13]    'Dishwasher'        
    [14]    'ToiletFlush'       
    [17]    'Freezer'           
    [18]    'Pans Cupboard'     
    [20]    'Washingmachine'    
    [23]    'Groceries Cupboard'
    [24]    'Hall-Bedroom door' 

Start time          	End time            	ID	Val
13-Mar-2008 20:31:27	13-Mar-2008 20:31:30	6	1
13-Mar-2008 20:33:02	13-Mar-2008 20:33:03	14	1
13-Mar-2008 20:33:05	13-Mar-2008 20:33:10	6	1
13-Mar-2008 20:33:23	13-Mar-2008 20:33:24	5	1
13-Mar-2008 20:33:50	13-Mar-2008 20:33:53	12	1
13-Mar-2008 20:34:13	13-Mar-2008 20:34:15	12	1
13-Mar-2008 20:34:24	13-Mar-2008 20:34:26	12	1
14-Mar-2008 00:34:58	14-Mar-2008 00:35:02	12	1
14-Mar-2008 00:36:03	14-Mar-2008 00:36:04	8	1
14-Mar-2008 00:36:15	14-Mar-2008 00:36:16	8	1
14-Mar-2008 00:37:50	14-Mar-2008 00:37:53	5	1
14-Mar-2008 00:38:17	14-Mar-2008 00:38:19	6	1
14-Mar-2008 00:39:05	14-Mar-2008 00:39:09	6	1
14-Mar-2008 00:45:13	14-Mar-2008 00:45:14	24	1
14-Mar-2008 00:45:17	14-Mar-2008 00:46:54	24	1
14-Mar-2008 00:45:32	14-Mar-2008 00:46:49	5	1
14-Mar-2008 05:29:05	14-Mar-2008 05:29:06	24	1
14-Mar-2008 05:29:10	14-Mar-2008 05:43:35	24	1
14-Mar-2008 05:29:13	14-Mar-2008 05:29:18	6	1
14-Mar-2008 05:34:34	14-Mar-2008 05:34:35	14	1
14-Mar-2008 05:34:41	14-Mar-2008 05:34:45	5	1
14-Mar-2008 05:34:49	14-Mar-2008 05:34:50	5	1
14-Mar-2008 05:34:56	14-Mar-2008 05:34:57	14	1
14-Mar-2008 05:34:59	14-Mar-2008 05:35:00	6	1
14-Mar-2008 05:35:21	14-Mar-2008 05:35:22	14	1
14-Mar-2008 05:36:05	14-Mar-2008 05:36:06	14	1
14-Mar-2008 05:38:38	14-Mar-2008 05:38:39	14	1
14-Mar-2008 05:39:16	14-Mar-2008 05:39:19	6	1
14-Mar-2008 05:39:21	14-Mar-2008 05:43:27	5	1
14-Mar-2008 08:58:44	14-Mar-2008 08:58:45	24	1
14-Mar-2008 08:58:49	15-Mar-2008 00:00:21	24	1
14-Mar-2008 08:59:04	14-Mar-2008 09:14:10	5	1
14-Mar-2008 09:12:53	14-Mar-2008 09:12:57	6	1
14-Mar-2008 09:13:55	14-Mar-2008 09:13:56	14	1
14-Mar-2008 09:14:01	14-Mar-2008 09:14:02	6	1
14-Mar-2008 09:14:06	14-Mar-2008 09:14:07	14	1
14-Mar-2008 09:15:03	14-Mar-2008 09:15:12	9	1
14-Mar-2008 09:15:18	14-Mar-2008 09:15:26	23	1
14-Mar-2008 09:15:28	14-Mar-2008 09:15:48	8	1
14-Mar-2008 09:18:05	14-Mar-2008 09:18:10	9	1
14-Mar-2008 09:57:21	14-Mar-2008 09:57:26	6	1
14-Mar-2008 09:59:06	14-Mar-2008 09:59:07	14	1
14-Mar-2008 10:00:25	14-Mar-2008 10:00:28	6	1
14-Mar-2008 10:00:30	14-Mar-2008 10:00:47	5	1
14-Mar-2008 10:31:18	14-Mar-2008 10:31:19	5	1
14-Mar-2008 10:31:23	14-Mar-2008 10:31:29	5	1
14-Mar-2008 10:40:42	14-Mar-2008 10:40:43	5	1
14-Mar-2008 10:40:47	14-Mar-2008 17:20:00	5	1
14-Mar-2008 10:49:25	14-Mar-2008 10:49:29	12	1
14-Mar-2008 17:13:24	14-Mar-2008 17:13:27	12	1
14-Mar-2008 17:13:55	14-Mar-2008 17:13:57	8	1
14-Mar-2008 17:14:11	14-Mar-2008 17:14:13	9	1
14-Mar-2008 17:14:15	14-Mar-2008 17:14:17	1	1
14-Mar-2008 17:14:23	14-Mar-2008 17:14:26	8	1
14-Mar-2008 17:15:20	14-Mar-2008 17:15:22	1	1
14-Mar-2008 17:20:02	14-Mar-2008 17:20:06	6	1
14-Mar-2008 17:20:40	14-Mar-2008 17:20:44	6	1
14-Mar-2008 17:55:46	14-Mar-2008 17:55:50	12	1
14-Mar-2008 22:54:57	14-Mar-2008 22:55:01	12	1
14-Mar-2008 22:55:43	14-Mar-2008 22:55:49	9	1
14-Mar-2008 22:55:51	14-Mar-2008 22:55:54	8	1
14-Mar-2008 22:56:02	14-Mar-2008 22:56:04	8	1
14-Mar-2008 22:56:06	14-Mar-2008 22:56:07	1	1
14-Mar-2008 22:57:51	14-Mar-2008 22:57:54	1	1
14-Mar-2008 23:04:25	14-Mar-2008 23:04:29	6	1
14-Mar-2008 23:05:07	14-Mar-2008 23:05:08	14	1
14-Mar-2008 23:05:10	14-Mar-2008 23:05:13	6	1
14-Mar-2008 23:57:17	14-Mar-2008 23:57:21	6	1
14-Mar-2008 23:57:54	14-Mar-2008 23:57:55	14	1
14-Mar-2008 23:57:57	14-Mar-2008 23:58:05	6	1
14-Mar-2008 23:58:01	15-Mar-2008 04:06:59	5	1
15-Mar-2008 04:06:49	15-Mar-2008 04:06:50	24	1
15-Mar-2008 04:06:54	15-Mar-2008 04:07:55	24	1
15-Mar-2008 04:07:01	15-Mar-2008 04:07:02	6	1
15-Mar-2008 04:07:48	15-Mar-2008 04:07:52	6	1
15-Mar-2008 08:59:44	15-Mar-2008 08:59:45	24	1
15-Mar-2008 08:59:47	15-Mar-2008 08:59:48	6	1
15-Mar-2008 08:59:50	15-Mar-2008 09:00:23	6	1
15-Mar-2008 08:59:56	15-Mar-2008 09:00:28	24	1
15-Mar-2008 09:00:17	15-Mar-2008 09:00:18	14	1
15-Mar-2008 09:01:27	15-Mar-2008 09:01:51	24	1
15-Mar-2008 09:53:28	15-Mar-2008 09:53:29	24	1
15-Mar-2008 09:53:34	16-Mar-2008 01:31:37	24	1
15-Mar-2008 10:07:09	15-Mar-2008 10:07:13	6	1
15-Mar-2008 10:09:02	15-Mar-2008 10:09:03	14	1
15-Mar-2008 10:09:03	15-Mar-2008 10:09:04	14	1
15-Mar-2008 10:09:05	15-Mar-2008 10:09:06	6	1
15-Mar-2008 10:09:07	15-Mar-2008 10:09:23	5	1
15-Mar-2008 10:09:43	15-Mar-2008 10:09:44	8	1
15-Mar-2008 10:09:48	15-Mar-2008 10:09:58	8	1
15-Mar-2008 10:10:01	15-Mar-2008 10:10:03	9	1
15-Mar-2008 10:10:06	15-Mar-2008 10:10:19	23	1
15-Mar-2008 10:10:56	15-Mar-2008 10:10:59	8	1
15-Mar-2008 10:40:21	15-Mar-2008 10:40:25	6	1
15-Mar-2008 10:41:08	15-Mar-2008 10:41:12	6	1
15-Mar-2008 12:36:22	15-Mar-2008 12:36:26	6	1
15-Mar-2008 12:37:10	15-Mar-2008 12:37:13	6	1
15-Mar-2008 13:41:37	15-Mar-2008 13:41:48	9	1
15-Mar-2008 13:41:44	15-Mar-2008 13:41:45	8	1
15-Mar-2008 13:41:51	15-Mar-2008 13:41:53	1	1
15-Mar-2008 13:43:07	15-Mar-2008 13:43:10	1	1
15-Mar-2008 13:56:02	15-Mar-2008 13:56:03	6	1
15-Mar-2008 13:56:06	15-Mar-2008 13:57:01	6	1
15-Mar-2008 14:05:03	15-Mar-2008 14:05:04	6	1
15-Mar-2008 14:05:08	15-Mar-2008 14:08:46	6	1
15-Mar-2008 14:30:34	15-Mar-2008 14:30:38	6	1
15-Mar-2008 14:31:51	15-Mar-2008 14:31:52	14	1
15-Mar-2008 14:31:55	15-Mar-2008 14:31:59	6	1
15-Mar-2008 14:31:56	15-Mar-2008 14:31:57	14	1
15-Mar-2008 14:35:11	15-Mar-2008 14:35:15	5	1
15-Mar-2008 14:45:07	15-Mar-2008 14:45:08	5	1
15-Mar-2008 14:45:11	15-Mar-2008 19:44:01	5	1
15-Mar-2008 15:39:31	15-Mar-2008 15:39:32	20	1
15-Mar-2008 15:39:37	15-Mar-2008 15:40:49	20	1
15-Mar-2008 15:42:02	15-Mar-2008 15:46:34	13	1
15-Mar-2008 15:42:13	15-Mar-2008 15:44:54	9	1
15-Mar-2008 15:43:30	15-Mar-2008 15:43:53	7	1
15-Mar-2008 15:44:49	15-Mar-2008 15:46:31	7	1
15-Mar-2008 15:45:27	15-Mar-2008 15:45:39	9	1
15-Mar-2008 15:46:50	15-Mar-2008 15:46:57	23	1
15-Mar-2008 16:10:13	15-Mar-2008 16:12:59	13	1
15-Mar-2008 18:02:04	15-Mar-2008 18:02:05	20	1
15-Mar-2008 18:02:09	15-Mar-2008 18:04:16	20	1
15-Mar-2008 18:15:29	15-Mar-2008 18:15:30	23	1
15-Mar-2008 18:15:34	15-Mar-2008 18:15:41	23	1
15-Mar-2008 18:15:44	15-Mar-2008 18:16:09	17	1
15-Mar-2008 18:16:25	15-Mar-2008 18:16:27	1	1
15-Mar-2008 18:26:06	15-Mar-2008 18:26:10	9	1
15-Mar-2008 18:26:33	15-Mar-2008 18:27:28	1	1
15-Mar-2008 18:38:51	15-Mar-2008 18:38:52	1	1
15-Mar-2008 18:38:56	15-Mar-2008 18:39:34	1	1
15-Mar-2008 18:55:17	15-Mar-2008 18:55:21	7	1
15-Mar-2008 18:55:23	15-Mar-2008 18:55:30	8	1
15-Mar-2008 18:55:42	15-Mar-2008 18:55:43	8	1
15-Mar-2008 19:34:00	15-Mar-2008 19:34:01	20	1
15-Mar-2008 19:34:05	15-Mar-2008 19:34:27	20	1
15-Mar-2008 19:34:30	15-Mar-2008 19:34:31	20	1
15-Mar-2008 19:44:07	15-Mar-2008 19:44:08	6	1
15-Mar-2008 19:44:10	15-Mar-2008 19:44:11	5	1
15-Mar-2008 19:44:42	15-Mar-2008 19:44:43	14	1
15-Mar-2008 19:44:46	15-Mar-2008 19:44:47	14	1
15-Mar-2008 19:44:54	15-Mar-2008 19:44:58	6	1
15-Mar-2008 19:45:29	15-Mar-2008 19:45:33	12	1
16-Mar-2008 00:28:00	16-Mar-2008 00:28:04	12	1
16-Mar-2008 00:31:57	16-Mar-2008 10:04:13	23	1
16-Mar-2008 00:32:22	16-Mar-2008 00:32:24	1	1
16-Mar-2008 00:32:36	16-Mar-2008 00:32:37	8	1
16-Mar-2008 00:32:43	16-Mar-2008 00:32:46	8	1
16-Mar-2008 00:36:28	16-Mar-2008 00:36:31	9	1
16-Mar-2008 00:36:43	16-Mar-2008 00:36:45	1	1
16-Mar-2008 01:28:29	16-Mar-2008 01:28:30	5	1
16-Mar-2008 01:28:34	16-Mar-2008 01:30:04	5	1
16-Mar-2008 01:30:23	16-Mar-2008 01:30:27	5	1
16-Mar-2008 01:30:34	16-Mar-2008 01:30:38	6	1
16-Mar-2008 01:30:59	16-Mar-2008 01:31:00	14	1
16-Mar-2008 01:31:02	16-Mar-2008 01:31:06	6	1
16-Mar-2008 09:05:46	16-Mar-2008 09:05:47	24	1
16-Mar-2008 09:05:52	16-Mar-2008 17:20:39	24	1
16-Mar-2008 09:06:34	16-Mar-2008 09:06:37	6	1
16-Mar-2008 09:07:06	16-Mar-2008 09:07:07	14	1
16-Mar-2008 09:07:09	16-Mar-2008 09:07:10	6	1
16-Mar-2008 09:07:12	16-Mar-2008 09:07:16	6	1
16-Mar-2008 09:07:16	16-Mar-2008 09:07:17	14	1
16-Mar-2008 09:20:06	16-Mar-2008 09:20:10	6	1
16-Mar-2008 09:22:33	16-Mar-2008 09:22:34	14	1
16-Mar-2008 09:22:41	16-Mar-2008 09:22:56	6	1
16-Mar-2008 09:22:43	16-Mar-2008 09:22:44	5	1
16-Mar-2008 09:22:46	16-Mar-2008 09:23:08	5	1
16-Mar-2008 10:04:02	16-Mar-2008 10:04:03	9	1
16-Mar-2008 10:04:06	16-Mar-2008 10:04:07	9	1
16-Mar-2008 10:04:21	16-Mar-2008 10:04:22	23	1
16-Mar-2008 10:04:27	16-Mar-2008 10:04:31	8	1
16-Mar-2008 10:04:44	16-Mar-2008 10:04:46	8	1
16-Mar-2008 10:42:13	16-Mar-2008 10:42:17	5	1
16-Mar-2008 10:48:12	16-Mar-2008 10:48:13	5	1
16-Mar-2008 10:48:17	16-Mar-2008 12:36:49	5	1
16-Mar-2008 11:27:53	16-Mar-2008 11:27:54	12	1
16-Mar-2008 11:37:16	16-Mar-2008 11:37:20	12	1
16-Mar-2008 11:51:01	16-Mar-2008 11:51:02	20	1
16-Mar-2008 11:51:06	16-Mar-2008 11:51:53	20	1
16-Mar-2008 11:55:27	16-Mar-2008 11:55:31	12	1
16-Mar-2008 12:35:57	16-Mar-2008 12:35:58	12	1
16-Mar-2008 12:36:02	16-Mar-2008 12:36:08	12	1
16-Mar-2008 12:36:47	16-Mar-2008 12:37:01	6	1
16-Mar-2008 12:37:36	16-Mar-2008 12:37:37	14	1
16-Mar-2008 12:37:55	16-Mar-2008 12:37:58	6	1
16-Mar-2008 13:07:53	16-Mar-2008 13:07:54	5	1
16-Mar-2008 13:07:58	16-Mar-2008 13:10:08	5	1
16-Mar-2008 13:08:24	16-Mar-2008 13:09:03	6	1
16-Mar-2008 13:08:57	16-Mar-2008 13:08:58	14	1
16-Mar-2008 13:11:35	16-Mar-2008 13:11:53	5	1
16-Mar-2008 13:14:51	16-Mar-2008 13:16:04	5	1
16-Mar-2008 13:16:27	16-Mar-2008 13:43:52	5	1
16-Mar-2008 13:43:55	16-Mar-2008 13:43:56	5	1
16-Mar-2008 13:54:37	16-Mar-2008 13:54:38	8	1
16-Mar-2008 13:54:42	16-Mar-2008 13:54:55	8	1
16-Mar-2008 13:54:57	16-Mar-2008 13:55:04	23	1
16-Mar-2008 13:55:05	16-Mar-2008 13:55:06	23	1
16-Mar-2008 13:55:08	16-Mar-2008 13:55:09	23	1
16-Mar-2008 13:55:14	16-Mar-2008 13:55:15	23	1
16-Mar-2008 13:55:24	16-Mar-2008 13:55:47	17	1
16-Mar-2008 13:55:26	16-Mar-2008 13:55:27	23	1
16-Mar-2008 13:55:51	16-Mar-2008 13:55:52	23	1
16-Mar-2008 13:56:13	16-Mar-2008 13:56:38	9	1
16-Mar-2008 13:56:28	16-Mar-2008 13:56:29	23	1
16-Mar-2008 13:56:38	16-Mar-2008 13:56:39	9	1
16-Mar-2008 13:56:41	16-Mar-2008 13:56:45	7	1
16-Mar-2008 14:00:24	16-Mar-2008 14:00:26	8	1
16-Mar-2008 14:00:29	16-Mar-2008 14:00:48	20	1
16-Mar-2008 14:13:21	16-Mar-2008 14:13:22	5	1
16-Mar-2008 14:13:26	16-Mar-2008 15:20:18	5	1
16-Mar-2008 14:14:09	16-Mar-2008 14:16:42	13	1
16-Mar-2008 14:16:54	16-Mar-2008 14:17:33	13	1
16-Mar-2008 15:20:15	16-Mar-2008 15:20:25	6	1
16-Mar-2008 15:20:20	16-Mar-2008 15:20:21	5	1
16-Mar-2008 15:21:08	16-Mar-2008 15:21:09	14	1
16-Mar-2008 15:21:11	16-Mar-2008 15:21:15	6	1
16-Mar-2008 15:22:59	16-Mar-2008 15:23:03	12	1
16-Mar-2008 15:28:38	16-Mar-2008 15:28:42	12	1
16-Mar-2008 15:29:48	16-Mar-2008 15:29:52	6	1
16-Mar-2008 15:30:03	16-Mar-2008 15:30:04	14	1
16-Mar-2008 15:30:06	16-Mar-2008 15:30:09	6	1
16-Mar-2008 15:34:08	16-Mar-2008 15:34:11	1	1
16-Mar-2008 15:34:49	16-Mar-2008 15:34:51	1	1
16-Mar-2008 16:03:04	16-Mar-2008 16:03:05	5	1
16-Mar-2008 16:03:09	16-Mar-2008 16:36:37	5	1
16-Mar-2008 16:03:38	16-Mar-2008 16:03:50	17	1
16-Mar-2008 16:04:08	16-Mar-2008 16:04:14	17	1
16-Mar-2008 16:04:18	16-Mar-2008 16:04:39	23	1
16-Mar-2008 16:04:43	16-Mar-2008 16:04:44	23	1
16-Mar-2008 16:04:51	16-Mar-2008 16:04:52	18	1
16-Mar-2008 16:05:04	16-Mar-2008 16:05:05	8	1
16-Mar-2008 16:17:19	16-Mar-2008 16:17:20	20	1
16-Mar-2008 16:17:24	16-Mar-2008 16:17:39	20	1
16-Mar-2008 16:36:35	16-Mar-2008 16:36:39	6	1
16-Mar-2008 16:37:05	16-Mar-2008 16:37:06	14	1
16-Mar-2008 16:37:11	16-Mar-2008 16:37:14	6	1
16-Mar-2008 17:03:28	16-Mar-2008 17:03:29	23	1
16-Mar-2008 17:03:33	16-Mar-2008 17:06:01	23	1
16-Mar-2008 17:06:14	16-Mar-2008 17:10:57	9	1
16-Mar-2008 17:12:40	16-Mar-2008 17:12:47	23	1
16-Mar-2008 17:12:54	16-Mar-2008 17:13:21	17	1
16-Mar-2008 17:12:57	16-Mar-2008 17:13:36	6	1
16-Mar-2008 17:13:31	16-Mar-2008 17:13:32	14	1
16-Mar-2008 17:17:03	16-Mar-2008 17:17:08	17	1
16-Mar-2008 17:19:11	16-Mar-2008 17:19:16	6	1
16-Mar-2008 17:20:12	16-Mar-2008 17:20:15	6	1
16-Mar-2008 17:23:16	16-Mar-2008 17:24:17	24	1
16-Mar-2008 17:28:31	16-Mar-2008 22:02:59	24	1
16-Mar-2008 17:28:34	16-Mar-2008 17:28:35	5	1
16-Mar-2008 17:35:05	16-Mar-2008 17:35:15	6	1
16-Mar-2008 17:35:58	16-Mar-2008 17:35:59	14	1
16-Mar-2008 17:35:59	16-Mar-2008 17:36:00	6	1
16-Mar-2008 17:36:06	16-Mar-2008 17:36:12	6	1
16-Mar-2008 17:36:36	16-Mar-2008 17:36:41	6	1
16-Mar-2008 17:43:58	16-Mar-2008 17:43:59	5	1
16-Mar-2008 17:44:03	16-Mar-2008 17:44:28	5	1
16-Mar-2008 17:45:49	16-Mar-2008 17:47:35	5	1
16-Mar-2008 17:48:19	16-Mar-2008 17:48:24	12	1
16-Mar-2008 21:15:13	16-Mar-2008 21:15:14	12	1
16-Mar-2008 21:15:18	16-Mar-2008 21:15:26	12	1
16-Mar-2008 21:15:27	16-Mar-2008 21:15:31	6	1
16-Mar-2008 21:16:45	16-Mar-2008 21:16:54	6	1
16-Mar-2008 21:17:42	16-Mar-2008 21:17:43	14	1
16-Mar-2008 21:17:58	16-Mar-2008 21:18:01	6	1
16-Mar-2008 21:22:06	16-Mar-2008 21:22:36	12	1
16-Mar-2008 21:22:26	16-Mar-2008 21:22:30	6	1
16-Mar-2008 21:37:15	16-Mar-2008 21:37:20	12	1
16-Mar-2008 21:38:10	16-Mar-2008 21:38:13	6	1
16-Mar-2008 21:38:55	16-Mar-2008 21:38:59	6	1
16-Mar-2008 21:38:56	16-Mar-2008 21:38:57	14	1
16-Mar-2008 21:46:23	16-Mar-2008 21:46:24	7	1
16-Mar-2008 21:46:28	16-Mar-2008 21:46:35	7	1
16-Mar-2008 21:46:40	16-Mar-2008 21:46:44	7	1
16-Mar-2008 22:00:47	16-Mar-2008 22:00:48	5	1
16-Mar-2008 22:00:52	16-Mar-2008 22:02:09	5	1
16-Mar-2008 22:02:32	16-Mar-2008 22:02:34	5	1
16-Mar-2008 22:03:26	16-Mar-2008 22:03:38	24	1
16-Mar-2008 22:46:49	16-Mar-2008 22:46:50	24	1
16-Mar-2008 22:46:54	16-Mar-2008 22:48:04	24	1
16-Mar-2008 22:47:17	16-Mar-2008 22:47:20	6	1
16-Mar-2008 22:47:53	16-Mar-2008 22:47:54	14	1
16-Mar-2008 22:47:55	16-Mar-2008 22:47:59	6	1
17-Mar-2008 05:44:23	17-Mar-2008 05:44:24	24	1
17-Mar-2008 05:44:28	17-Mar-2008 05:45:13	24	1
17-Mar-2008 05:44:30	17-Mar-2008 05:44:34	6	1
17-Mar-2008 05:45:03	17-Mar-2008 05:45:04	14	1
17-Mar-2008 05:45:06	17-Mar-2008 05:45:10	6	1
17-Mar-2008 08:10:11	17-Mar-2008 08:10:12	24	1
17-Mar-2008 08:10:16	18-Mar-2008 00:52:14	24	1
17-Mar-2008 08:30:09	17-Mar-2008 08:30:13	6	1
17-Mar-2008 08:30:46	17-Mar-2008 08:30:47	14	1
17-Mar-2008 08:31:05	17-Mar-2008 08:31:07	6	1
17-Mar-2008 08:32:00	17-Mar-2008 08:32:06	9	1
17-Mar-2008 08:32:09	17-Mar-2008 08:32:31	23	1
17-Mar-2008 08:32:29	17-Mar-2008 08:32:32	8	1
17-Mar-2008 08:32:50	17-Mar-2008 08:32:54	8	1
17-Mar-2008 08:54:15	17-Mar-2008 08:54:16	5	1
17-Mar-2008 08:54:20	17-Mar-2008 08:54:28	5	1
17-Mar-2008 09:02:25	17-Mar-2008 09:02:26	5	1
17-Mar-2008 09:02:30	17-Mar-2008 09:09:39	5	1
17-Mar-2008 09:09:34	17-Mar-2008 09:09:37	6	1
17-Mar-2008 09:12:10	17-Mar-2008 09:12:11	14	1
17-Mar-2008 09:13:52	17-Mar-2008 09:13:53	14	1
17-Mar-2008 09:13:55	17-Mar-2008 09:14:01	6	1
17-Mar-2008 09:14:02	17-Mar-2008 09:14:03	6	1
17-Mar-2008 09:14:05	17-Mar-2008 09:14:06	6	1
17-Mar-2008 09:14:11	17-Mar-2008 09:14:12	6	1
17-Mar-2008 09:14:49	17-Mar-2008 19:13:12	5	1
17-Mar-2008 09:16:30	17-Mar-2008 09:16:35	12	1
17-Mar-2008 19:11:21	17-Mar-2008 19:11:25	12	1
17-Mar-2008 19:13:14	17-Mar-2008 19:13:17	6	1
17-Mar-2008 19:13:50	17-Mar-2008 19:13:54	6	1
17-Mar-2008 19:13:51	17-Mar-2008 19:13:52	14	1
17-Mar-2008 19:43:38	17-Mar-2008 19:43:39	18	1
17-Mar-2008 19:43:42	17-Mar-2008 19:43:49	18	1
17-Mar-2008 19:43:54	17-Mar-2008 19:44:14	13	1
17-Mar-2008 19:49:31	17-Mar-2008 19:49:35	18	1
17-Mar-2008 19:50:36	17-Mar-2008 19:50:37	18	1
17-Mar-2008 19:50:58	17-Mar-2008 19:51:02	9	1
17-Mar-2008 19:53:11	17-Mar-2008 19:53:15	9	1
17-Mar-2008 19:53:39	17-Mar-2008 19:53:42	7	1
17-Mar-2008 20:02:42	17-Mar-2008 20:02:43	23	1
17-Mar-2008 20:02:47	17-Mar-2008 20:03:19	23	1
17-Mar-2008 20:05:00	17-Mar-2008 20:05:02	6	1
17-Mar-2008 20:06:31	17-Mar-2008 20:06:32	14	1
17-Mar-2008 20:06:34	17-Mar-2008 20:06:37	6	1
17-Mar-2008 20:08:24	17-Mar-2008 20:08:27	18	1
17-Mar-2008 20:08:32	17-Mar-2008 20:08:33	18	1
17-Mar-2008 20:08:39	17-Mar-2008 20:08:40	18	1
17-Mar-2008 20:09:01	18-Mar-2008 08:28:05	18	1
17-Mar-2008 20:12:26	17-Mar-2008 20:12:28	9	1
17-Mar-2008 20:17:08	17-Mar-2008 20:17:12	7	1
17-Mar-2008 20:38:34	17-Mar-2008 20:38:35	17	1
17-Mar-2008 20:38:38	17-Mar-2008 20:38:45	17	1
17-Mar-2008 21:33:38	17-Mar-2008 21:33:39	8	1
17-Mar-2008 21:33:44	17-Mar-2008 21:33:52	8	1
17-Mar-2008 21:33:48	17-Mar-2008 21:33:49	7	1
17-Mar-2008 21:33:51	17-Mar-2008 21:33:54	7	1
17-Mar-2008 22:26:19	17-Mar-2008 22:26:23	6	1
17-Mar-2008 22:27:03	17-Mar-2008 22:27:04	14	1
17-Mar-2008 22:27:05	17-Mar-2008 22:27:09	6	1
18-Mar-2008 00:48:19	18-Mar-2008 00:48:23	6	1
18-Mar-2008 00:49:03	18-Mar-2008 00:49:08	6	1
18-Mar-2008 00:49:04	18-Mar-2008 00:49:05	14	1
18-Mar-2008 00:49:10	18-Mar-2008 00:49:11	14	1
18-Mar-2008 00:49:10	18-Mar-2008 00:50:31	5	1
18-Mar-2008 00:52:34	18-Mar-2008 00:52:54	24	1
18-Mar-2008 00:52:57	18-Mar-2008 00:52:58	24	1
18-Mar-2008 06:22:43	18-Mar-2008 06:22:44	24	1
18-Mar-2008 06:22:48	18-Mar-2008 06:24:03	24	1
18-Mar-2008 06:23:18	18-Mar-2008 06:23:22	6	1
18-Mar-2008 06:23:49	18-Mar-2008 06:23:50	14	1
18-Mar-2008 06:23:55	18-Mar-2008 06:23:56	6	1
18-Mar-2008 07:48:23	18-Mar-2008 07:48:24	24	1
18-Mar-2008 07:48:28	19-Mar-2008 00:43:43	24	1
18-Mar-2008 08:15:13	18-Mar-2008 08:15:17	6	1
18-Mar-2008 08:16:24	18-Mar-2008 08:16:25	14	1
18-Mar-2008 08:18:50	18-Mar-2008 08:18:51	14	1
18-Mar-2008 08:18:54	18-Mar-2008 18:01:06	6	1
18-Mar-2008 08:18:55	18-Mar-2008 08:18:56	14	1
18-Mar-2008 08:19:14	18-Mar-2008 08:19:15	14	1
18-Mar-2008 08:19:16	18-Mar-2008 08:19:17	5	1
18-Mar-2008 08:20:35	18-Mar-2008 08:20:40	9	1
18-Mar-2008 08:20:42	18-Mar-2008 08:20:55	17	1
18-Mar-2008 08:21:31	18-Mar-2008 08:21:35	17	1
18-Mar-2008 08:21:37	18-Mar-2008 08:21:39	1	1
18-Mar-2008 08:22:45	18-Mar-2008 08:22:48	1	1
18-Mar-2008 08:22:49	18-Mar-2008 08:22:54	8	1
18-Mar-2008 08:23:27	18-Mar-2008 08:23:29	8	1
18-Mar-2008 08:39:43	18-Mar-2008 08:39:47	5	1
18-Mar-2008 08:52:21	18-Mar-2008 08:52:22	5	1
18-Mar-2008 08:52:25	18-Mar-2008 18:01:04	5	1
18-Mar-2008 09:15:17	18-Mar-2008 09:15:20	12	1
18-Mar-2008 18:00:11	18-Mar-2008 18:00:15	12	1
18-Mar-2008 18:07:18	18-Mar-2008 18:07:19	14	1
18-Mar-2008 18:07:21	18-Mar-2008 18:07:22	14	1
18-Mar-2008 18:08:09	18-Mar-2008 18:08:11	6	1
18-Mar-2008 18:21:40	18-Mar-2008 18:21:44	6	1
18-Mar-2008 18:22:59	18-Mar-2008 18:23:00	14	1
18-Mar-2008 18:23:35	18-Mar-2008 18:23:39	6	1
18-Mar-2008 18:25:11	18-Mar-2008 18:25:16	12	1
18-Mar-2008 23:39:18	18-Mar-2008 23:39:19	12	1
18-Mar-2008 23:39:24	18-Mar-2008 23:39:30	12	1
19-Mar-2008 00:40:35	19-Mar-2008 00:40:38	6	1
19-Mar-2008 00:41:15	19-Mar-2008 07:51:08	6	1
19-Mar-2008 00:42:20	19-Mar-2008 07:51:06	5	1
19-Mar-2008 07:50:57	19-Mar-2008 07:50:58	24	1
19-Mar-2008 07:51:02	19-Mar-2008 07:52:22	24	1
19-Mar-2008 07:51:51	19-Mar-2008 07:51:59	6	1
19-Mar-2008 07:51:54	19-Mar-2008 07:51:55	5	1
19-Mar-2008 07:51:57	19-Mar-2008 09:49:34	5	1
19-Mar-2008 08:43:19	19-Mar-2008 08:43:20	24	1
19-Mar-2008 08:43:24	19-Mar-2008 21:54:45	24	1
19-Mar-2008 09:38:33	19-Mar-2008 09:38:43	8	1
19-Mar-2008 09:38:44	19-Mar-2008 09:38:45	23	1
19-Mar-2008 09:38:48	19-Mar-2008 09:38:55	17	1
19-Mar-2008 09:39:00	19-Mar-2008 09:39:01	8	1
19-Mar-2008 09:39:10	19-Mar-2008 09:39:12	1	1
19-Mar-2008 09:39:19	19-Mar-2008 09:39:24	17	1
19-Mar-2008 09:39:24	19-Mar-2008 09:39:25	7	1
19-Mar-2008 09:40:27	19-Mar-2008 09:40:29	1	1
